nSeq;I1;I2;O1;O2;A2
0;0;0;0;0;636
1;0;0;0;0;603
2;0;0;0;0;560
3;0;0;0;0;511
4;0;0;0;0;453
5;0;0;0;0;398
6;0;0;0;0;351
7;0;0;0;0;315
8;0;0;0;0;292
9;0;0;0;0;277
10;0;0;0;0;271
11;0;0;0;0;270
12;0;0;0;0;270
13;0;0;0;0;269
14;0;0;0;0;266
15;0;0;0;0;261
0;0;0;0;0;252
1;0;0;0;0;241
2;0;0;0;0;226
3;0;0;0;0;208
4;0;0;0;0;189
5;0;0;0;0;176
6;0;0;0;0;167
7;0;0;0;0;162
8;0;0;0;0;159
9;0;0;0;0;160
10;0;0;0;0;165
11;0;0;0;0;176
12;0;0;0;0;195
13;0;0;0;0;217
14;0;0;0;0;238
15;0;0;0;0;260
0;0;0;0;0;283
1;0;0;0;0;303
2;0;0;0;0;320
3;0;0;0;0;336
4;0;0;0;0;354
5;0;0;0;0;373
6;0;0;0;0;391
7;0;0;0;0;408
8;0;0;0;0;422
9;0;0;0;0;433
10;0;0;0;0;442
11;0;0;0;0;452
12;0;0;0;0;460
13;0;0;0;0;467
14;0;0;0;0;475
15;0;0;0;0;481
0;0;0;0;0;489
1;0;0;0;0;497
2;0;0;0;0;505
3;0;0;0;0;514
4;0;0;0;0;520
5;0;0;0;0;526
6;0;0;0;0;532
7;0;0;0;0;537
8;0;0;0;0;542
9;0;0;0;0;545
10;0;0;0;0;550
11;0;0;0;0;553
12;0;0;0;0;557
13;0;0;0;0;560
14;0;0;0;0;562
15;0;0;0;0;563
0;0;0;0;0;563
1;0;0;0;0;564
2;0;0;0;0;565
3;0;0;0;0;566
4;0;0;0;0;567
5;0;0;0;0;568
6;0;0;0;0;568
7;0;0;0;0;568
8;0;0;0;0;568
9;0;0;0;0;568
10;0;0;0;0;568
11;0;0;0;0;568
12;0;0;0;0;568
13;0;0;0;0;569
14;0;0;0;0;569
15;0;0;0;0;568
0;0;0;0;0;567
1;0;0;0;0;568
2;0;0;0;0;567
3;0;0;0;0;566
4;0;0;0;0;566
5;0;0;0;0;565
6;0;0;0;0;564
7;0;0;0;0;563
8;0;0;0;0;564
9;0;0;0;0;564
10;0;0;0;0;564
11;0;0;0;0;563
12;0;0;0;0;563
13;0;0;0;0;563
14;0;0;0;0;564
15;0;0;0;0;565
0;0;0;0;0;565
1;0;0;0;0;565
2;0;0;0;0;563
3;0;0;0;0;562
4;0;0;0;0;560
5;0;0;0;0;560
6;0;0;0;0;560
7;0;0;0;0;560
8;0;0;0;0;559
9;0;0;0;0;559
10;0;0;0;0;559
11;0;0;0;0;559
12;0;0;0;0;559
13;0;0;0;0;558
14;0;0;0;0;557
15;0;0;0;0;557
0;0;0;0;0;558
1;0;0;0;0;558
2;0;0;0;0;558
3;0;0;0;0;556
4;0;0;0;0;555
5;0;0;0;0;554
6;0;0;0;0;553
7;0;0;0;0;552
8;0;0;0;0;551
9;0;0;0;0;551
10;0;0;0;0;551
11;0;0;0;0;551
12;0;0;0;0;551
13;0;0;0;0;551
14;0;0;0;0;554
15;0;0;0;0;554
0;0;0;0;0;555
1;0;0;0;0;556
2;0;0;0;0;555
3;0;0;0;0;555
4;0;0;0;0;554
5;0;0;0;0;554
6;0;0;0;0;554
7;0;0;0;0;553
8;0;0;0;0;553
9;0;0;0;0;551
10;0;0;0;0;551
11;0;0;0;0;550
12;0;0;0;0;549
13;0;0;0;0;549
14;0;0;0;0;548
15;0;0;0;0;548
0;0;0;0;0;548
1;0;0;0;0;547
2;0;0;0;0;546
3;0;0;0;0;545
4;0;0;0;0;544
5;0;0;0;0;543
6;0;0;0;0;543
7;0;0;0;0;543
8;0;0;0;0;544
9;0;0;0;0;546
10;0;0;0;0;547
11;0;0;0;0;548
12;0;0;0;0;548
13;0;0;0;0;547
14;0;0;0;0;547
15;0;0;0;0;547
0;0;0;0;0;547
1;0;0;0;0;547
2;0;0;0;0;546
3;0;0;0;0;547
4;0;0;0;0;547
5;0;0;0;0;549
6;0;0;0;0;551
7;0;0;0;0;550
8;0;0;0;0;551
9;0;0;0;0;552
10;0;0;0;0;554
11;0;0;0;0;556
12;0;0;0;0;556
13;0;0;0;0;556
14;0;0;0;0;556
15;0;0;0;0;556
0;0;0;0;0;556
1;0;0;0;0;556
2;0;0;0;0;556
3;0;0;0;0;555
4;0;0;0;0;555
5;0;0;0;0;554
6;0;0;0;0;554
7;0;0;0;0;555
8;0;0;0;0;554
9;0;0;0;0;554
10;0;0;0;0;556
11;0;0;0;0;557
12;0;0;0;0;560
13;0;0;0;0;560
14;0;0;0;0;561
15;0;0;0;0;560
0;0;0;0;0;560
1;0;0;0;0;561
2;0;0;0;0;560
3;0;0;0;0;559
4;0;0;0;0;559
5;0;0;0;0;558
6;0;0;0;0;558
7;0;0;0;0;558
8;0;0;0;0;558
9;0;0;0;0;559
10;0;0;0;0;559
11;0;0;0;0;560
12;0;0;0;0;561
13;0;0;0;0;561
14;0;0;0;0;560
15;0;0;0;0;560
0;0;0;0;0;560
1;0;0;0;0;560
2;0;0;0;0;559
3;0;0;0;0;558
4;0;0;0;0;558
5;0;0;0;0;557
6;0;0;0;0;556
7;0;0;0;0;556
8;0;0;0;0;556
9;0;0;0;0;556
10;0;0;0;0;555
11;0;0;0;0;553
12;0;0;0;0;554
13;0;0;0;0;553
14;0;0;0;0;552
15;0;0;0;0;551
0;0;0;0;0;550
1;0;0;0;0;550
2;0;0;0;0;549
3;0;0;0;0;550
4;0;0;0;0;550
5;0;0;0;0;549
6;0;0;0;0;548
7;0;0;0;0;547
8;0;0;0;0;547
9;0;0;0;0;546
10;0;0;0;0;545
11;0;0;0;0;543
12;0;0;0;0;541
13;0;0;0;0;539
14;0;0;0;0;537
15;0;0;0;0;536
0;0;0;0;0;532
1;0;0;0;0;530
2;0;0;0;0;527
3;0;0;0;0;525
4;0;0;0;0;523
5;0;0;0;0;521
6;0;0;0;0;519
7;0;0;0;0;517
8;0;0;0;0;515
9;0;0;0;0;512
10;0;0;0;0;510
11;0;0;0;0;507
12;0;0;0;0;505
13;0;0;0;0;503
14;0;0;0;0;501
15;0;0;0;0;500
0;0;0;0;0;501
1;0;0;0;0;501
2;0;0;0;0;499
3;0;0;0;0;497
4;0;0;0;0;496
5;0;0;0;0;495
6;0;0;0;0;493
7;0;0;0;0;493
8;0;0;0;0;491
9;0;0;0;0;489
10;0;0;0;0;487
11;0;0;0;0;486
12;0;0;0;0;486
13;0;0;0;0;483
14;0;0;0;0;483
15;0;0;0;0;482
0;0;0;0;0;482
1;0;0;0;0;481
2;0;0;0;0;480
3;0;0;0;0;479
4;0;0;0;0;479
5;0;0;0;0;477
6;0;0;0;0;476
7;0;0;0;0;474
8;0;0;0;0;473
9;0;0;0;0;472
10;0;0;0;0;472
11;0;0;0;0;472
12;0;0;0;0;470
13;0;0;0;0;470
14;0;0;0;0;471
15;0;0;0;0;472
0;0;0;0;0;472
1;0;0;0;0;472
2;0;0;0;0;472
3;0;0;0;0;471
4;0;0;0;0;470
5;0;0;0;0;470
6;0;0;0;0;470
7;0;0;0;0;471
8;0;0;0;0;470
9;0;0;0;0;469
10;0;0;0;0;468
11;0;0;0;0;467
12;0;0;0;0;467
13;0;0;0;0;466
14;0;0;0;0;465
15;0;0;0;0;463
0;0;0;0;0;462
1;0;0;0;0;463
2;0;0;0;0;462
3;0;0;0;0;462
4;0;0;0;0;463
5;0;0;0;0;464
6;0;0;0;0;466
7;0;0;0;0;465
8;0;0;0;0;464
9;0;0;0;0;464
10;0;0;0;0;464
11;0;0;0;0;465
12;0;0;0;0;466
13;0;0;0;0;467
14;0;0;0;0;469
15;0;0;0;0;470
0;0;0;0;0;471
1;0;0;0;0;470
2;0;0;0;0;471
3;0;0;0;0;472
4;0;0;0;0;472
5;0;0;0;0;472
6;0;0;0;0;472
7;0;0;0;0;472
8;0;0;0;0;472
9;0;0;0;0;473
10;0;0;0;0;473
11;0;0;0;0;473
12;0;0;0;0;473
13;0;0;0;0;474
14;0;0;0;0;474
15;0;0;0;0;474
0;0;0;0;0;474
1;0;0;0;0;473
2;0;0;0;0;473
3;0;0;0;0;473
4;0;0;0;0;475
5;0;0;0;0;475
6;0;0;0;0;473
7;0;0;0;0;471
8;0;0;0;0;470
9;0;0;0;0;470
10;0;0;0;0;470
11;0;0;0;0;470
12;0;0;0;0;472
13;0;0;0;0;473
14;0;0;0;0;474
15;0;0;0;0;475
0;0;0;0;0;476
1;0;0;0;0;476
2;0;0;0;0;476
3;0;0;0;0;477
4;0;0;0;0;476
5;0;0;0;0;476
6;0;0;0;0;476
7;0;0;0;0;476
8;0;0;0;0;476
9;0;0;0;0;476
10;0;0;0;0;476
11;0;0;0;0;477
12;0;0;0;0;478
13;0;0;0;0;478
14;0;0;0;0;479
15;0;0;0;0;480
0;0;0;0;0;480
1;0;0;0;0;481
2;0;0;0;0;481
3;0;0;0;0;480
4;0;0;0;0;480
5;0;0;0;0;480
6;0;0;0;0;481
7;0;0;0;0;482
8;0;0;0;0;483
9;0;0;0;0;485
10;0;0;0;0;487
11;0;0;0;0;487
12;0;0;0;0;486
13;0;0;0;0;486
14;0;0;0;0;486
15;0;0;0;0;485
0;0;0;0;0;485
1;0;0;0;0;485
2;0;0;0;0;486
3;0;0;0;0;486
4;0;0;0;0;487
5;0;0;0;0;488
6;0;0;0;0;488
7;0;0;0;0;488
8;0;0;0;0;489
9;0;0;0;0;489
10;0;0;0;0;490
11;0;0;0;0;489
12;0;0;0;0;490
13;0;0;0;0;490
14;0;0;0;0;490
15;0;0;0;0;489
0;0;0;0;0;489
1;0;0;0;0;488
2;0;0;0;0;488
3;0;0;0;0;488
4;0;0;0;0;490
5;0;0;0;0;491
6;0;0;0;0;492
7;0;0;0;0;492
8;0;0;0;0;492
9;0;0;0;0;492
10;0;0;0;0;493
11;0;0;0;0;493
12;0;0;0;0;493
13;0;0;0;0;493
14;0;0;0;0;492
15;0;0;0;0;490
0;0;0;0;0;489
1;0;0;0;0;489
2;0;0;0;0;491
3;0;0;0;0;492
4;0;0;0;0;491
5;0;0;0;0;492
6;0;0;0;0;493
7;0;0;0;0;494
8;0;0;0;0;496
9;0;0;0;0;496
10;0;0;0;0;496
11;0;0;0;0;496
12;0;0;0;0;496
13;0;0;0;0;496
14;0;0;0;0;496
15;0;0;0;0;496
0;0;0;0;0;496
1;0;0;0;0;495
2;0;0;0;0;495
3;0;0;0;0;495
4;0;0;0;0;496
5;0;0;0;0;496
6;0;0;0;0;496
7;0;0;0;0;495
8;0;0;0;0;494
9;0;0;0;0;494
10;0;0;0;0;495
11;0;0;0;0;496
12;0;0;0;0;495
13;0;0;0;0;495
14;0;0;0;0;495
15;0;0;0;0;495
0;0;0;0;0;496
1;0;0;0;0;496
2;0;0;0;0;497
3;0;0;0;0;496
4;0;0;0;0;496
5;0;0;0;0;495
6;0;0;0;0;494
7;0;0;0;0;494
8;0;0;0;0;495
9;0;0;0;0;494
10;0;0;0;0;492
11;0;0;0;0;491
12;0;0;0;0;492
13;0;0;0;0;492
14;0;0;0;0;492
15;0;0;0;0;494
0;0;0;0;0;495
1;0;0;0;0;495
2;0;0;0;0;497
3;0;0;0;0;498
4;0;0;0;0;499
5;0;0;0;0;499
6;0;0;0;0;502
7;0;0;0;0;504
8;0;0;0;0;506
9;0;0;0;0;508
10;0;0;0;0;509
11;0;0;0;0;509
12;0;0;0;0;509
13;0;0;0;0;510
14;0;0;0;0;511
15;0;0;0;0;511
0;0;0;0;0;510
1;0;0;0;0;510
2;0;0;0;0;510
3;0;0;0;0;511
4;0;0;0;0;512
5;0;0;0;0;513
6;0;0;0;0;513
7;0;0;0;0;514
8;0;0;0;0;516
9;0;0;0;0;516
10;0;0;0;0;516
11;0;0;0;0;516
12;0;0;0;0;515
13;0;0;0;0;516
14;0;0;0;0;515
15;0;0;0;0;514
0;0;0;0;0;515
1;0;0;0;0;515
2;0;0;0;0;514
3;0;0;0;0;513
4;0;0;0;0;514
5;0;0;0;0;513
6;0;0;0;0;513
7;0;0;0;0;513
8;0;0;0;0;513
9;0;0;0;0;515
10;0;0;0;0;517
11;0;0;0;0;518
12;0;0;0;0;519
13;0;0;0;0;519
14;0;0;0;0;519
15;0;0;0;0;518
0;0;0;0;0;516
1;0;0;0;0;514
2;0;0;0;0;512
3;0;0;0;0;512
4;0;0;0;0;510
5;0;0;0;0;507
6;0;0;0;0;504
7;0;0;0;0;501
8;0;0;0;0;498
9;0;0;0;0;496
10;0;0;0;0;492
11;0;0;0;0;490
12;0;0;0;0;487
13;0;0;0;0;487
14;0;0;0;0;486
15;0;0;0;0;486
0;0;0;0;0;486
1;0;0;0;0;486
2;0;0;0;0;486
3;0;0;0;0;487
4;0;0;0;0;486
5;0;0;0;0;487
6;0;0;0;0;487
7;0;0;0;0;487
8;0;0;0;0;485
9;0;0;0;0;484
10;0;0;0;0;484
11;0;0;0;0;483
12;0;0;0;0;482
13;0;0;0;0;481
14;0;0;0;0;480
15;0;0;0;0;480
0;0;0;0;0;480
1;0;0;0;0;480
2;0;0;0;0;479
3;0;0;0;0;480
4;0;0;0;0;483
5;0;0;0;0;485
6;0;0;0;0;485
7;0;0;0;0;485
8;0;0;0;0;486
9;0;0;0;0;485
10;0;0;0;0;485
11;0;0;0;0;486
12;0;0;0;0;486
13;0;0;0;0;485
14;0;0;0;0;485
15;0;0;0;0;484
0;0;0;0;0;484
1;0;0;0;0;483
2;0;0;0;0;482
3;0;0;0;0;482
4;0;0;0;0;482
5;0;0;0;0;483
6;0;0;0;0;484
7;0;0;0;0;484
8;0;0;0;0;484
9;0;0;0;0;484
10;0;0;0;0;484
11;0;0;0;0;484
12;0;0;0;0;486
13;0;0;0;0;487
14;0;0;0;0;488
15;0;0;0;0;487
0;0;0;0;0;485
1;0;0;0;0;484
2;0;0;0;0;484
3;0;0;0;0;484
4;0;0;0;0;485
5;0;0;0;0;486
6;0;0;0;0;487
7;0;0;0;0;488
8;0;0;0;0;488
9;0;0;0;0;489
10;0;0;0;0;490
11;0;0;0;0;489
12;0;0;0;0;490
13;0;0;0;0;490
14;0;0;0;0;489
15;0;0;0;0;489
0;0;0;0;0;489
1;0;0;0;0;489
2;0;0;0;0;489
3;0;0;0;0;489
4;0;0;0;0;490
5;0;0;0;0;491
6;0;0;0;0;491
7;0;0;0;0;492
8;0;0;0;0;493
9;0;0;0;0;494
10;0;0;0;0;497
11;0;0;0;0;503
12;0;0;0;0;508
13;0;0;0;0;515
14;0;0;0;0;524
15;0;0;0;0;533
0;0;0;0;0;543
1;0;0;0;0;553
2;0;0;0;0;561
3;0;0;0;0;568
4;0;0;0;0;573
5;0;0;0;0;579
6;0;0;0;0;585
7;0;0;0;0;591
8;0;0;0;0;594
9;0;0;0;0;596
10;0;0;0;0;599
11;0;0;0;0;601
12;0;0;0;0;603
13;0;0;0;0;601
14;0;0;0;0;601
15;0;0;0;0;603
0;0;0;0;0;603
1;0;0;0;0;604
2;0;0;0;0;607
3;0;0;0;0;614
4;0;0;0;0;624
5;0;0;0;0;634
6;0;0;0;0;638
7;0;0;0;0;628
8;0;0;0;0;600
9;0;0;0;0;562
10;0;0;0;0;516
11;0;0;0;0;463
12;0;0;0;0;408
13;0;0;0;0;362
14;0;0;0;0;323
15;0;0;0;0;296
0;0;0;0;0;280
1;0;0;0;0;272
2;0;0;0;0;271
3;0;0;0;0;272
4;0;0;0;0;273
5;0;0;0;0;276
6;0;0;0;0;279
7;0;0;0;0;280
8;0;0;0;0;281
9;0;0;0;0;281
10;0;0;0;0;274
11;0;0;0;0;262
12;0;0;0;0;250
13;0;0;0;0;238
14;0;0;0;0;224
15;0;0;0;0;212
0;0;0;0;0;205
1;0;0;0;0;201
2;0;0;0;0;205
3;0;0;0;0;217
4;0;0;0;0;232
5;0;0;0;0;249
6;0;0;0;0;268
7;0;0;0;0;288
8;0;0;0;0;304
9;0;0;0;0;319
10;0;0;0;0;334
11;0;0;0;0;352
12;0;0;0;0;371
13;0;0;0;0;390
14;0;0;0;0;407
15;0;0;0;0;419
0;0;0;0;0;428
1;0;0;0;0;437
2;0;0;0;0;444
3;0;0;0;0;450
4;0;0;0;0;454
5;0;0;0;0;459
6;0;0;0;0;463
7;0;0;0;0;467
8;0;0;0;0;471
9;0;0;0;0;476
10;0;0;0;0;481
11;0;0;0;0;487
12;0;0;0;0;493
13;0;0;0;0;499
14;0;0;0;0;506
15;0;0;0;0;511
0;0;0;0;0;516
1;0;0;0;0;521
2;0;0;0;0;527
3;0;0;0;0;531
4;0;0;0;0;536
5;0;0;0;0;540
6;0;0;0;0;543
7;0;0;0;0;545
8;0;0;0;0;548
9;0;0;0;0;551
10;0;0;0;0;555
11;0;0;0;0;556
12;0;0;0;0;557
13;0;0;0;0;559
14;0;0;0;0;559
15;0;0;0;0;560
0;0;0;0;0;560
1;0;0;0;0;560
2;0;0;0;0;560
3;0;0;0;0;560
4;0;0;0;0;560
5;0;0;0;0;560
6;0;0;0;0;561
7;0;0;0;0;560
8;0;0;0;0;560
9;0;0;0;0;560
10;0;0;0;0;559
11;0;0;0;0;559
12;0;0;0;0;559
13;0;0;0;0;558
14;0;0;0;0;559
15;0;0;0;0;558
0;0;0;0;0;558
1;0;0;0;0;558
2;0;0;0;0;559
3;0;0;0;0;560
4;0;0;0;0;560
5;0;0;0;0;561
6;0;0;0;0;561
7;0;0;0;0;562
8;0;0;0;0;563
9;0;0;0;0;562
10;0;0;0;0;562
11;0;0;0;0;560
12;0;0;0;0;558
13;0;0;0;0;556
14;0;0;0;0;556
15;0;0;0;0;555
0;0;0;0;0;555
1;0;0;0;0;555
2;0;0;0;0;555
3;0;0;0;0;555
4;0;0;0;0;555
5;0;0;0;0;555
6;0;0;0;0;556
7;0;0;0;0;556
8;0;0;0;0;555
9;0;0;0;0;554
10;0;0;0;0;553
11;0;0;0;0;553
12;0;0;0;0;555
13;0;0;0;0;555
14;0;0;0;0;555
15;0;0;0;0;556
0;0;0;0;0;556
1;0;0;0;0;555
2;0;0;0;0;555
3;0;0;0;0;556
4;0;0;0;0;555
5;0;0;0;0;555
6;0;0;0;0;554
7;0;0;0;0;553
8;0;0;0;0;552
9;0;0;0;0;551
10;0;0;0;0;549
11;0;0;0;0;547
12;0;0;0;0;547
13;0;0;0;0;547
14;0;0;0;0;545
15;0;0;0;0;543
0;0;0;0;0;543
1;0;0;0;0;543
2;0;0;0;0;545
3;0;0;0;0;546
4;0;0;0;0;547
5;0;0;0;0;548
6;0;0;0;0;548
7;0;0;0;0;548
8;0;0;0;0;548
9;0;0;0;0;548
10;0;0;0;0;547
11;0;0;0;0;546
12;0;0;0;0;546
13;0;0;0;0;548
14;0;0;0;0;548
15;0;0;0;0;547
0;0;0;0;0;547
1;0;0;0;0;547
2;0;0;0;0;546
3;0;0;0;0;546
4;0;0;0;0;547
5;0;0;0;0;547
6;0;0;0;0;547
7;0;0;0;0;546
8;0;0;0;0;547
9;0;0;0;0;548
10;0;0;0;0;550
11;0;0;0;0;551
12;0;0;0;0;550
13;0;0;0;0;549
14;0;0;0;0;550
15;0;0;0;0;548
0;0;0;0;0;548
1;0;0;0;0;548
2;0;0;0;0;548
3;0;0;0;0;549
4;0;0;0;0;550
5;0;0;0;0;551
6;0;0;0;0;551
7;0;0;0;0;553
8;0;0;0;0;554
9;0;0;0;0;555
10;0;0;0;0;556
11;0;0;0;0;557
12;0;0;0;0;556
13;0;0;0;0;557
14;0;0;0;0;558
15;0;0;0;0;560
0;0;0;0;0;561
1;0;0;0;0;559
2;0;0;0;0;559
3;0;0;0;0;558
4;0;0;0;0;558
5;0;0;0;0;558
6;0;0;0;0;558
7;0;0;0;0;559
8;0;0;0;0;559
9;0;0;0;0;560
10;0;0;0;0;560
11;0;0;0;0;562
12;0;0;0;0;561
13;0;0;0;0;560
14;0;0;0;0;560
15;0;0;0;0;560
0;0;0;0;0;559
1;0;0;0;0;558
2;0;0;0;0;557
3;0;0;0;0;558
4;0;0;0;0;558
5;0;0;0;0;556
6;0;0;0;0;555
7;0;0;0;0;554
8;0;0;0;0;553
9;0;0;0;0;553
10;0;0;0;0;554
11;0;0;0;0;555
12;0;0;0;0;555
13;0;0;0;0;556
14;0;0;0;0;557
15;0;0;0;0;557
0;0;0;0;0;557
1;0;0;0;0;556
2;0;0;0;0;555
3;0;0;0;0;553
4;0;0;0;0;553
5;0;0;0;0;551
6;0;0;0;0;550
7;0;0;0;0;549
8;0;0;0;0;549
9;0;0;0;0;548
10;0;0;0;0;547
11;0;0;0;0;547
12;0;0;0;0;547
13;0;0;0;0;547
14;0;0;0;0;546
15;0;0;0;0;545
0;0;0;0;0;544
1;0;0;0;0;543
2;0;0;0;0;542
3;0;0;0;0;541
4;0;0;0;0;540
5;0;0;0;0;539
6;0;0;0;0;538
7;0;0;0;0;538
8;0;0;0;0;536
9;0;0;0;0;536
10;0;0;0;0;534
11;0;0;0;0;532
12;0;0;0;0;529
13;0;0;0;0;527
14;0;0;0;0;524
15;0;0;0;0;520
0;0;0;0;0;517
1;0;0;0;0;515
2;0;0;0;0;514
3;0;0;0;0;513
4;0;0;0;0;511
5;0;0;0;0;509
6;0;0;0;0;508
7;0;0;0;0;508
8;0;0;0;0;506
9;0;0;0;0;504
10;0;0;0;0;503
11;0;0;0;0;502
12;0;0;0;0;501
13;0;0;0;0;500
14;0;0;0;0;499
15;0;0;0;0;497
0;0;0;0;0;496
1;0;0;0;0;493
2;0;0;0;0;492
3;0;0;0;0;489
4;0;0;0;0;488
5;0;0;0;0;486
6;0;0;0;0;485
7;0;0;0;0;484
8;0;0;0;0;485
9;0;0;0;0;486
10;0;0;0;0;486
11;0;0;0;0;486
12;0;0;0;0;485
13;0;0;0;0;484
14;0;0;0;0;484
15;0;0;0;0;483
0;0;0;0;0;482
1;0;0;0;0;481
2;0;0;0;0;479
3;0;0;0;0;478
4;0;0;0;0;478
5;0;0;0;0;478
6;0;0;0;0;478
7;0;0;0;0;478
8;0;0;0;0;480
9;0;0;0;0;480
10;0;0;0;0;480
11;0;0;0;0;481
12;0;0;0;0;481
13;0;0;0;0;481
14;0;0;0;0;480
15;0;0;0;0;480
0;0;0;0;0;478
1;0;0;0;0;478
2;0;0;0;0;478
3;0;0;0;0;478
4;0;0;0;0;477
5;0;0;0;0;476
6;0;0;0;0;475
7;0;0;0;0;474
8;0;0;0;0;473
9;0;0;0;0;474
10;0;0;0;0;475
11;0;0;0;0;475
12;0;0;0;0;475
13;0;0;0;0;474
14;0;0;0;0;473
15;0;0;0;0;475
0;0;0;0;0;475
1;0;0;0;0;476
2;0;0;0;0;476
3;0;0;0;0;476
4;0;0;0;0;477
5;0;0;0;0;478
6;0;0;0;0;478
7;0;0;0;0;477
8;0;0;0;0;477
9;0;0;0;0;477
10;0;0;0;0;477
11;0;0;0;0;478
12;0;0;0;0;480
13;0;0;0;0;481
14;0;0;0;0;481
15;0;0;0;0;481
0;0;0;0;0;479
1;0;0;0;0;478
2;0;0;0;0;478
3;0;0;0;0;479
4;0;0;0;0;479
5;0;0;0;0;478
6;0;0;0;0;477
7;0;0;0;0;478
8;0;0;0;0;479
9;0;0;0;0;479
10;0;0;0;0;479
11;0;0;0;0;478
12;0;0;0;0;478
13;0;0;0;0;478
14;0;0;0;0;478
15;0;0;0;0;478
0;0;0;0;0;478
1;0;0;0;0;479
2;0;0;0;0;480
3;0;0;0;0;481
4;0;0;0;0;483
5;0;0;0;0;484
6;0;0;0;0;486
7;0;0;0;0;487
8;0;0;0;0;487
9;0;0;0;0;487
10;0;0;0;0;488
11;0;0;0;0;489
12;0;0;0;0;488
13;0;0;0;0;488
14;0;0;0;0;488
15;0;0;0;0;489
0;0;0;0;0;489
1;0;0;0;0;490
2;0;0;0;0;491
3;0;0;0;0;491
4;0;0;0;0;490
5;0;0;0;0;489
6;0;0;0;0;489
7;0;0;0;0;489
8;0;0;0;0;488
9;0;0;0;0;489
10;0;0;0;0;489
11;0;0;0;0;487
12;0;0;0;0;487
13;0;0;0;0;487
14;0;0;0;0;488
15;0;0;0;0;489
0;0;0;0;0;491
1;0;0;0;0;492
2;0;0;0;0;493
3;0;0;0;0;493
4;0;0;0;0;494
5;0;0;0;0;494
6;0;0;0;0;494
7;0;0;0;0;493
8;0;0;0;0;491
9;0;0;0;0;490
10;0;0;0;0;490
11;0;0;0;0;491
12;0;0;0;0;493
13;0;0;0;0;494
14;0;0;0;0;495
15;0;0;0;0;495
0;0;0;0;0;496
1;0;0;0;0;497
2;0;0;0;0;496
3;0;0;0;0;496
4;0;0;0;0;496
5;0;0;0;0;497
6;0;0;0;0;497
7;0;0;0;0;497
8;0;0;0;0;498
9;0;0;0;0;499
10;0;0;0;0;499
11;0;0;0;0;499
12;0;0;0;0;500
13;0;0;0;0;501
14;0;0;0;0;502
15;0;0;0;0;503
0;0;0;0;0;502
1;0;0;0;0;501
2;0;0;0;0;501
3;0;0;0;0;500
4;0;0;0;0;499
5;0;0;0;0;499
6;0;0;0;0;499
7;0;0;0;0;498
8;0;0;0;0;499
9;0;0;0;0;499
10;0;0;0;0;499
11;0;0;0;0;499
12;0;0;0;0;499
13;0;0;0;0;499
14;0;0;0;0;499
15;0;0;0;0;500
0;0;0;0;0;499
1;0;0;0;0;499
2;0;0;0;0;499
3;0;0;0;0;498
4;0;0;0;0;499
5;0;0;0;0;499
6;0;0;0;0;499
7;0;0;0;0;499
